propertyType,furnishing,flrNum,facing,totalFlrNum,city,carpetArea,bedrooms,bathrooms,exactPrice
Multistorey Apartment,Semi-Furnished,2.0,North - East,3,Jaipur,1200.0,3,2,4500000
Multistorey Apartment,Unfurnished,3.0,Unknown,3,Jaipur,500.0,2,2,3000000
Residential House,Unfurnished,0.0,Unknown,2,Jaipur,1000.0,4,2,25000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,1500.0,3,2,7500000
Multistorey Apartment,Semi-Furnished,2.0,North - East,19,Jaipur,1000.0,4,4,6700000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,3,Jaipur,1250.0,2,2,4500000
Multistorey Apartment,Unknown,2.0,Unknown,4,Jaipur,750.0,3,2,9000000
Multistorey Apartment,Unfurnished,2.0,Unknown,10,Jaipur,1000.0,3,3,6000000
Multistorey Apartment,Unfurnished,0.0,North - West,3,Jaipur,620.0,2,2,4100000
Multistorey Apartment,Furnished,2.0,Unknown,4,Jaipur,1000.0,2,2,4000000
Residential House,Furnished,2.0,Unknown,3,Jaipur,4000.0,7,5,15000000
Multistorey Apartment,Furnished,1.0,Unknown,6,Jaipur,1000.0,2,2,3000000
Residential House,Semi-Furnished,0.0,Unknown,2,Jaipur,1000.0,4,2,1700000
Multistorey Apartment,Semi-Furnished,7.0,Unknown,10,Jaipur,1000.0,3,3,5000000
Residential House,Semi-Furnished,1.0,Unknown,3,Jaipur,1800.0,6,7,23000000
Multistorey Apartment,Unfurnished,13.0,South - East,15,Chandigarh,1050.0,3,2,7500000
Multistorey Apartment,Semi-Furnished,2.0,North,11,Chandigarh,900.0,2,2,4500000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1000.0,3,3,6850000
Multistorey Apartment,Unfurnished,2.0,North - East,3,Chandigarh,1000.0,3,3,5225000
Multistorey Apartment,Semi-Furnished,3.0,North - East,6,Chandigarh,1300.0,3,4,7210000
Multistorey Apartment,Unfurnished,1.0,North - East,3,Chandigarh,1850.0,4,3,20000000
Multistorey Apartment,Unknown,2.0,Unknown,4,Jaipur,950.0,3,2,7500000
Multistorey Apartment,Furnished,8.0,North - East,13,Chandigarh,595.0,1,2,4200000
Multistorey Apartment,Unfurnished,5.0,East,11,Chandigarh,1100.0,3,3,9590000
Multistorey Apartment,Semi-Furnished,3.0,North - East,3,Chandigarh,1000.0,3,3,4990000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1000.0,3,3,6950000
Multistorey Apartment,Semi-Furnished,7.0,North - East,15,Chandigarh,1395.0,3,3,8750000
Multistorey Apartment,Semi-Furnished,5.0,North,13,Chandigarh,1750.0,4,4,15650000
Multistorey Apartment,Semi-Furnished,2.0,North - East,12,Chandigarh,1030.0,3,3,9800000
Multistorey Apartment,Semi-Furnished,2.0,East,10,Chandigarh,1410.0,3,3,6800000
Builder Floor Apartment,Semi-Furnished,1.0,East,2,Chandigarh,1415.0,3,3,6549000
Multistorey Apartment,Semi-Furnished,5.0,East,13,Chandigarh,1282.0,3,3,10645000
Villa,Semi-Furnished,2.0,North - East,4,Chandigarh,2500.0,5,5,15000000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1700.0,4,4,9500000
Multistorey Apartment,Unfurnished,4.0,East,4,Chandigarh,900.0,2,2,3990000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1350.0,3,3,6690000
Multistorey Apartment,Semi-Furnished,6.0,East,4,Chandigarh,950.0,2,2,3600000
Multistorey Apartment,Semi-Furnished,1.0,North - East,3,Chandigarh,980.0,3,3,6990000
Builder Floor Apartment,Unfurnished,1.0,East,3,Chandigarh,880.0,2,2,3190000
Builder Floor Apartment,Semi-Furnished,2.0,North - East,5,Chandigarh,1750.0,4,4,10800000
Residential House,Unfurnished,2.0,North,3,Chandigarh,3500.0,5,3,50000000
Penthouse,Semi-Furnished,4.0,North - East,4,Chandigarh,2700.0,5,4,15000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,7,Chandigarh,1000.0,3,3,7442400
Residential House,Unfurnished,0.0,South - East,2,Chandigarh,300.0,4,4,60000000
Multistorey Apartment,Semi-Furnished,3.0,South -West,3,Chandigarh,1500.0,4,3,16000000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Chandigarh,1300.0,3,3,7650000
Residential House,Semi-Furnished,3.0,North - West,3,Chandigarh,200.0,3,7,50000000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Chandigarh,1502.0,3,3,7500000
Villa,Semi-Furnished,2.0,North,2,Chandigarh,4.0,6,5,430000000
Villa,Semi-Furnished,2.0,North,2,Chandigarh,2.0,6,7,240000000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Chandigarh,2850.0,4,4,14000000
Multistorey Apartment,Semi-Furnished,1.0,East,2,Chandigarh,1500.0,3,3,18800000
Villa,Unfurnished,2.0,North - West,3,Chandigarh,3800.0,3,2,51500000
Residential House,Unfurnished,3.0,Unknown,3,Chandigarh,5500.0,6,5,68000000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Chandigarh,1000.0,3,3,5990000
Residential House,Semi-Furnished,2.0,North - East,3,Chandigarh,1000.0,5,3,23500000
Multistorey Apartment,Semi-Furnished,5.0,North - East,13,Chandigarh,1900.0,3,3,7400000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Chandigarh,1000.0,3,2,8320000
Multistorey Apartment,Furnished,2.0,Unknown,6,Chandigarh,1000.0,2,2,5741281
Multistorey Apartment,Semi-Furnished,6.0,North - East,13,Chandigarh,2335.0,3,3,10600000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,10,Chandigarh,1090.0,3,3,7695000
Multistorey Apartment,Semi-Furnished,1.0,East,10,Chandigarh,1900.0,3,3,11500000
Multistorey Apartment,Furnished,11.0,East,12,Chandigarh,2000.0,4,4,7500000
Multistorey Apartment,Semi-Furnished,2.0,North - East,4,Chandigarh,1000.0,3,3,7153000
Multistorey Apartment,Unfurnished,6.0,East,11,Chandigarh,1350.0,4,4,12000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,4,Chandigarh,1390.0,3,3,7590000
Multistorey Apartment,Unfurnished,1.0,North,3,Chandigarh,1150.0,3,2,13500000
Multistorey Apartment,Semi-Furnished,7.0,North - East,15,Chandigarh,1375.0,3,3,9200000
Multistorey Apartment,Semi-Furnished,10.0,North - East,12,Chandigarh,800.0,2,2,4699999
Multistorey Apartment,Semi-Furnished,3.0,North - East,4,Chandigarh,1120.0,3,3,6908400
Multistorey Apartment,Semi-Furnished,6.0,North - East,21,Chandigarh,1000.0,3,3,13975000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,2,2,4500000
Penthouse,Unfurnished,7.0,Unknown,7,Bhopal,1650.0,4,5,5500000
Multistorey Apartment,Unfurnished,4.0,North - East,4,Bhopal,1100.0,2,2,5000000
Residential House,Semi-Furnished,2.0,North,2,Bhopal,1320.0,3,3,6500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,6,Bhopal,605.0,1,1,1700000
Residential House,Furnished,2.0,Unknown,2,Bhopal,1000.0,10,5,15000000
Builder Floor Apartment,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,3,3,3300000
Residential House,Semi-Furnished,0.0,Unknown,2,Bhopal,1450.0,3,2,5500000
Multistorey Apartment,Unfurnished,1.0,Unknown,3,Bhopal,1400.0,3,2,4000000
Builder Floor Apartment,Unfurnished,2.0,Unknown,3,Bhopal,695.0,2,2,3000000
Builder Floor Apartment,Unfurnished,0.0,Unknown,4,Bhopal,1000.0,1,1,900000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,7,Bhopal,1000.0,2,2,2600000
Builder Floor Apartment,Unfurnished,0.0,Unknown,2,Bhopal,1000.0,1,1,1400000
Residential House,Semi-Furnished,2.0,East,2,Bhopal,1000.0,3,3,6650000
Penthouse,Unfurnished,2.0,Unknown,2,Bhopal,1045.0,3,3,2500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,6,Bhopal,857.0,3,2,3500000
Residential House,Semi-Furnished,3.0,Unknown,3,Bhopal,1000.0,6,6,27500000
Builder Floor Apartment,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,2,2,2000000
Villa,Unfurnished,2.0,Unknown,1,Bhopal,2200.0,4,3,7950000
Villa,Semi-Furnished,2.0,Unknown,2,Bhopal,1000.0,3,2,4100000
Residential House,Semi-Furnished,2.0,Unknown,2,Bhopal,1000.0,4,2,7500000
Multistorey Apartment,Unfurnished,1.0,Unknown,4,Bhopal,1000.0,2,1,2800000
Multistorey Apartment,Unfurnished,0.0,West,3,Bhopal,2400.0,2,3,6000000
Residential House,Unfurnished,2.0,Unknown,1,Bhopal,1152.0,2,3,4500000
Villa,Furnished,2.0,Unknown,1,Bhopal,1000.0,3,2,5000000
Multistorey Apartment,Unfurnished,6.0,Unknown,6,Bhopal,1170.0,3,2,4000000
Residential House,Semi-Furnished,0.0,Unknown,2,Bhopal,1400.0,3,3,4200000
Multistorey Apartment,Unfurnished,7.0,Unknown,8,Bhopal,1000.0,3,2,3300000
Residential House,Semi-Furnished,2.0,East,3,Bhopal,4500.0,3,2,11000000
Villa,Semi-Furnished,2.0,North - East,2,Bhopal,1216.0,3,3,5500000
Residential House,Semi-Furnished,2.0,Unknown,2,Bhopal,600.0,2,2,2100000
Residential House,Semi-Furnished,2.0,Unknown,1,Bhopal,1150.0,5,3,7500000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,3,3,4500000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1400.0,3,3,4800000
Residential House,Semi-Furnished,2.0,East,2,Bhopal,1000.0,4,3,4500000
Residential House,Unfurnished,2.0,Unknown,3,Bhopal,1350.0,4,3,6000000
Residential House,Furnished,1.0,Unknown,2,Bhopal,1000.0,4,5,19500000
Multistorey Apartment,Unfurnished,1.0,East,6,Bhopal,900.0,2,2,2500000
Villa,Unfurnished,2.0,South -West,2,Bhopal,840.0,3,3,5600000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,6,Bhopal,1000.0,2,2,3100000
Residential House,Unknown,2.0,Unknown,4,Bhopal,1000.0,2,2,23000000
Residential House,Semi-Furnished,2.0,Unknown,1,Bhopal,1000.0,2,2,3000000
Multistorey Apartment,Unfurnished,2.0,North,2,Bhopal,300.0,1,1,1300000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,5,Bhopal,1000.0,2,2,2000000
Builder Floor Apartment,Unfurnished,2.0,Unknown,5,Bhopal,1000.0,3,2,3500000
Villa,Semi-Furnished,2.0,East,2,Bhopal,1550.0,3,3,9900000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Bhopal,670.0,2,2,1800000
Multistorey Apartment,Semi-Furnished,2.0,East,5,Bhopal,1000.0,2,2,4500000
Residential House,Unfurnished,0.0,East,2,Bhopal,1000.0,3,3,13100000
Multistorey Apartment,Furnished,1.0,West,3,Jaipur,325.0,1,1,1500000
Residential House,Unfurnished,2.0,Unknown,1,Jaipur,200.0,3,2,8000000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,2,Jaipur,780.0,2,2,3500000
Residential House,Unfurnished,1.0,North - East,2,Jaipur,1000.0,3,4,25000000
Residential House,Semi-Furnished,2.0,North,2,Jaipur,1000.0,4,4,84000000
Villa,Semi-Furnished,2.0,North,2,Jaipur,1000.0,4,5,15100000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,6,Jaipur,1000.0,3,3,4000000
Residential House,Unfurnished,1.0,North - East,1,Jaipur,1000.0,4,2,7000000
Multistorey Apartment,Unfurnished,3.0,North - West,3,Jaipur,1000.0,3,3,13500000
Residential House,Unfurnished,0.0,East,1,Jaipur,1000.0,6,1,5000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Jaipur,1840.0,3,3,14100000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,11,Jaipur,1000.0,3,3,4500000
Villa,Semi-Furnished,2.0,West,2,Jaipur,900.0,4,4,5800000
Builder Floor Apartment,Unfurnished,0.0,East,3,Jaipur,125.0,3,2,2500000
Residential House,Unfurnished,1.0,North,1,Jaipur,1000.0,6,4,45000000
Multistorey Apartment,Semi-Furnished,4.0,East,10,Jaipur,700.0,2,2,2799000
Residential House,Semi-Furnished,2.0,Unknown,1,Jaipur,50.0,2,1,1500000
Residential House,Semi-Furnished,0.0,East,3,Jaipur,1000.0,4,4,20900000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,7,Jaipur,1000.0,2,2,4600000
Multistorey Apartment,Unfurnished,2.0,Unknown,4,Jaipur,1000.0,3,3,8000000
Multistorey Apartment,Semi-Furnished,3.0,North,4,Jaipur,990.0,2,2,3300000
Residential House,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,3,3,8000000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,5,3,80000000
Villa,Furnished,2.0,Unknown,1,Jaipur,1000.0,2,2,13500000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,1000.0,3,2,2650000
Multistorey Apartment,Unfurnished,2.0,North,2,Jaipur,1000.0,2,2,2600000
Multistorey Apartment,Unfurnished,5.0,Unknown,7,Jaipur,516.0,1,1,2100000
Multistorey Apartment,Unfurnished,1.0,East,4,Jaipur,1000.0,3,3,5000000
Villa,Semi-Furnished,2.0,West,2,Jaipur,1200.0,4,4,10500000
Builder Floor Apartment,Unfurnished,1.0,North - East,2,Jaipur,1000.0,3,2,5100000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1250.0,3,3,2800000
Penthouse,Furnished,4.0,Unknown,4,Jaipur,1000.0,3,3,6500000
Multistorey Apartment,Unfurnished,4.0,North - West,10,Jaipur,694.0,2,2,2800000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Jaipur,750.0,2,2,3500000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,3,Jaipur,778.0,3,2,3700000
Residential House,Unfurnished,1.0,Unknown,1,Jaipur,1800.0,4,3,17000000
Residential House,Unfurnished,2.0,Unknown,1,Jaipur,1538.0,4,3,25000000
Residential House,Semi-Furnished,0.0,Unknown,2,Jaipur,1000.0,3,3,5300000
Multistorey Apartment,Unfurnished,4.0,East,8,Jaipur,1600.0,3,3,5000000
Multistorey Apartment,Semi-Furnished,7.0,East,8,Chandigarh,1000.0,4,4,7500000
Multistorey Apartment,Semi-Furnished,8.0,East,13,Chandigarh,1000.0,3,3,7525000
Residential House,Furnished,0.0,Unknown,2,Jaipur,1058.0,6,4,11000000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,10,Jaipur,1000.0,2,2,3000000
Multistorey Apartment,Semi-Furnished,5.0,East,11,Chandigarh,1100.0,3,3,9290000
Multistorey Apartment,Semi-Furnished,5.0,North - East,13,Chandigarh,1000.0,3,3,10990000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,1200.0,3,3,8000000
Villa,Semi-Furnished,2.0,East,1,Chandigarh,120.0,5,5,8900000
Multistorey Apartment,Semi-Furnished,8.0,North - East,11,Chandigarh,1063.0,3,3,7300000
Multistorey Apartment,Semi-Furnished,3.0,North - East,13,Chandigarh,1760.0,3,2,13500000
Multistorey Apartment,Semi-Furnished,5.0,East,13,Chandigarh,1420.0,3,3,6350000
Multistorey Apartment,Semi-Furnished,3.0,East,4,Chandigarh,1000.0,3,3,8000000
Multistorey Apartment,Semi-Furnished,2.0,East,4,Chandigarh,978.0,3,3,6550000
Multistorey Apartment,Semi-Furnished,3.0,North - East,4,Chandigarh,1000.0,3,2,10000000
Multistorey Apartment,Semi-Furnished,11.0,East,13,Chandigarh,1850.0,4,4,12500000
Multistorey Apartment,Semi-Furnished,2.0,North,4,Chandigarh,1325.0,3,3,6690000
Multistorey Apartment,Semi-Furnished,4.0,North - West,8,Chandigarh,900.0,3,2,6400000
Villa,Unfurnished,2.0,West,1,Chandigarh,2500.0,2,2,32500000
Multistorey Apartment,Semi-Furnished,2.0,North - East,3,Chandigarh,980.0,3,3,6890000
Builder Floor Apartment,Semi-Furnished,2.0,North - East,3,Chandigarh,1200.0,3,3,3700000
Multistorey Apartment,Semi-Furnished,2.0,East,14,Chandigarh,1580.0,4,4,17000000
Residential House,Unfurnished,2.0,East,1,Chandigarh,1500.0,3,2,62500000
Multistorey Apartment,Semi-Furnished,2.0,East,6,Chandigarh,812.0,3,3,4890000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Chandigarh,1000.0,3,3,7229921
Residential House,Unfurnished,0.0,North - East,1,Chandigarh,500.0,5,5,105000000
Multistorey Apartment,Semi-Furnished,7.0,North - East,11,Chandigarh,963.0,3,3,6990000
Multistorey Apartment,Semi-Furnished,2.0,North - West,3,Chandigarh,1100.0,3,2,15500000
Residential House,Unfurnished,1.0,East,3,Chandigarh,7.0,6,5,26500000
Villa,Semi-Furnished,2.0,West,3,Chandigarh,4000.0,5,5,97500000
Multistorey Apartment,Semi-Furnished,4.0,North - East,13,Chandigarh,1900.0,4,4,18000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,13,Chandigarh,900.0,2,2,4200000
Multistorey Apartment,Semi-Furnished,11.0,North,14,Chandigarh,1560.0,3,3,8890000
Villa,Semi-Furnished,2.0,North - East,2,Chandigarh,6.0,6,5,570000000
Multistorey Apartment,Semi-Furnished,1.0,East,2,Chandigarh,1095.0,2,2,12000000
Residential House,Semi-Furnished,0.0,South - East,3,Chandigarh,1000.0,6,5,38000000
Residential House,Unfurnished,0.0,Unknown,3,Chandigarh,4500.0,3,3,70000000
Villa,Unfurnished,2.0,North - West,3,Chandigarh,4500.0,3,2,70000000
Multistorey Apartment,Semi-Furnished,4.0,North - East,8,Chandigarh,1010.0,3,3,6100000
Multistorey Apartment,Semi-Furnished,1.0,North - East,2,Chandigarh,1100.0,2,2,9500000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Chandigarh,1000.0,3,3,3496000
Multistorey Apartment,Furnished,2.0,Unknown,6,Chandigarh,1000.0,3,3,8172825
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Chandigarh,1000.0,3,3,10400000
Multistorey Apartment,Semi-Furnished,3.0,North - East,4,Chandigarh,1197.0,3,3,7063000
Builder Floor Apartment,Semi-Furnished,3.0,North - East,3,Chandigarh,1450.0,3,3,6890000
Multistorey Apartment,Semi-Furnished,1.0,East,12,Chandigarh,1300.0,3,3,7500000
Residential House,Semi-Furnished,0.0,South - East,2,Chandigarh,1000.0,4,4,125000000
Multistorey Apartment,Unfurnished,7.0,North - East,12,Chandigarh,1500.0,3,3,5500000
Multistorey Apartment,Unfurnished,10.0,North,15,Chandigarh,1000.0,3,3,8880000
Multistorey Apartment,Semi-Furnished,1.0,North - East,3,Chandigarh,1075.0,3,3,6825000
Multistorey Apartment,Semi-Furnished,5.0,East,12,Chandigarh,1351.0,3,3,9000000
Multistorey Apartment,Unfurnished,10.0,East,13,Chandigarh,1025.0,3,3,8850000
Multistorey Apartment,Unfurnished,2.0,Unknown,3,Chandigarh,1300.0,4,3,20000000
Penthouse,Semi-Furnished,0.0,Unknown,2,Bhopal,1250.0,3,3,9500000
Multistorey Apartment,Semi-Furnished,1.0,North - East,4,Chandigarh,1395.0,3,3,9550000
Multistorey Apartment,Semi-Furnished,1.0,North - East,6,Chandigarh,1348.0,3,3,7000000
Multistorey Apartment,Semi-Furnished,-0.5,Unknown,7,Bhopal,500.0,2,2,2000000
Residential House,Unfurnished,2.0,Unknown,2,Bhopal,1000.0,3,3,4300000
Multistorey Apartment,Furnished,2.0,West,6,Bhopal,1450.0,3,3,8500000
Residential House,Unfurnished,0.0,East,2,Bhopal,400.0,1,1,1100000
Residential House,Unfurnished,1.0,South,1,Bhopal,1000.0,4,4,7500000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,4,Bhopal,1050.0,3,3,4500000
Multistorey Apartment,Furnished,1.0,West,6,Bhopal,475.0,1,1,1675000
Residential House,Unfurnished,2.0,West,2,Bhopal,850.0,3,3,4800000
Multistorey Apartment,Semi-Furnished,5.0,Unknown,5,Bhopal,861.0,2,2,3500000
Residential House,Semi-Furnished,2.0,South -West,2,Bhopal,1000.0,4,3,18500000
Residential House,Unfurnished,0.0,Unknown,1,Bhopal,1000.0,4,3,20000000
Builder Floor Apartment,Unfurnished,3.0,Unknown,3,Bhopal,1000.0,2,2,1200000
Multistorey Apartment,Unfurnished,2.0,East,10,Bhopal,550.0,2,2,2500000
Builder Floor Apartment,Semi-Furnished,5.0,Unknown,6,Bhopal,1000.0,1,1,1200000
Multistorey Apartment,Unfurnished,0.0,East,3,Bhopal,1000.0,3,5,5650001
Residential House,Semi-Furnished,-1.0,Unknown,1,Bhopal,1000.0,3,2,16000000
Residential House,Unfurnished,2.0,East,1,Bhopal,1050.0,1,2,3880000
Multistorey Apartment,Unfurnished,2.0,East,6,Bhopal,800.0,2,2,2500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Bhopal,1000.0,2,2,2400000
Residential House,Furnished,2.0,East,2,Bhopal,1500.0,4,4,10000000
Multistorey Apartment,Unfurnished,5.0,Unknown,6,Bhopal,640.0,2,2,3800000
Residential House,Unfurnished,0.0,Unknown,1,Bhopal,1000.0,2,2,3000000
Residential House,Unfurnished,2.0,East,2,Bhopal,1275.0,4,3,6000000
Multistorey Apartment,Furnished,6.0,East,6,Bhopal,890.0,2,2,3500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,5,Bhopal,1000.0,3,2,2700000
Residential House,Unfurnished,0.0,Unknown,2,Bhopal,1000.0,3,2,2800000
Residential House,Semi-Furnished,1.0,Unknown,2,Bhopal,992.0,2,2,6200000
Multistorey Apartment,Unfurnished,3.0,Unknown,3,Bhopal,1000.0,2,2,2200000
Multistorey Apartment,Semi-Furnished,1.0,East,2,Bhopal,800.0,2,2,3200000
Villa,Semi-Furnished,2.0,Unknown,2,Bhopal,1145.0,4,5,8000000
Multistorey Apartment,Furnished,4.0,Unknown,4,Bhopal,1250.0,3,2,9000000
Multistorey Apartment,Semi-Furnished,0.0,Unknown,2,Bhopal,350.0,2,2,1100000
Multistorey Apartment,Unfurnished,6.0,East,7,Bhopal,1180.0,3,3,4200000
Builder Floor Apartment,Unfurnished,1.0,Unknown,3,Bhopal,1000.0,2,2,2500000
Residential House,Semi-Furnished,0.0,Unknown,2,Bhopal,1000.0,3,3,5500000
Multistorey Apartment,Semi-Furnished,1.0,Unknown,5,Jaipur,1000.0,2,2,4500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,4,Bhopal,400.0,1,1,1250000
Residential House,Unfurnished,0.0,Unknown,1,Bhopal,1000.0,1,1,1500000
Multistorey Apartment,Furnished,2.0,Unknown,4,Bhopal,800.0,2,2,4500000
Residential House,Unfurnished,0.0,Unknown,1,Jaipur,1000.0,2,2,2610000
Multistorey Apartment,Semi-Furnished,2.0,East,3,Jaipur,1350.0,2,2,5000000
Residential House,Semi-Furnished,0.0,Unknown,1,Jaipur,249.0,3,2,15000000
Builder Floor Apartment,Furnished,3.0,Unknown,5,Jaipur,1000.0,2,2,4500000
Villa,Semi-Furnished,2.0,North - East,1,Jaipur,100.0,3,4,10000000
Residential House,Semi-Furnished,1.0,West,2,Jaipur,3035.0,4,6,22500000
Residential House,Unfurnished,0.0,South -West,3,Jaipur,1400.0,4,3,12500000
Multistorey Apartment,Furnished,2.0,East,4,Jaipur,1400.0,3,3,7000000
Multistorey Apartment,Furnished,6.0,North - East,4,Jaipur,1000.0,3,3,9500000
Multistorey Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,1000.0,2,2,5300000
Multistorey Apartment,Furnished,8.0,South,4,Jaipur,372.0,1,1,1650000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,12,Jaipur,1175.0,2,2,5000000
Multistorey Apartment,Semi-Furnished,7.0,Unknown,14,Jaipur,1000.0,2,2,4000000
Residential House,Unfurnished,2.0,Unknown,1,Jaipur,1000.0,4,2,16500000
Multistorey Apartment,Semi-Furnished,3.0,Unknown,4,Jaipur,480.0,1,1,1450000
Multistorey Apartment,Unfurnished,11.0,Unknown,15,Jaipur,450.0,1,1,2000000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,3,Jaipur,1000.0,3,3,7500000
Multistorey Apartment,Semi-Furnished,8.0,Unknown,13,Jaipur,1000.0,2,2,3700000
Villa,Unknown,2.0,Unknown,4,Jaipur,1000.0,4,2,9500000
Builder Floor Apartment,Semi-Furnished,2.0,Unknown,4,Jaipur,1000.0,3,3,5200000
Multistorey Apartment,Unfurnished,5.0,Unknown,12,Jaipur,1000.0,1,1,1400000
Residential House,Semi-Furnished,-1.0,South,3,Jaipur,1600.0,6,5,11000000
Multistorey Apartment,Furnished,1.0,South,5,Jaipur,1680.0,4,3,7800000
Villa,Unfurnished,2.0,West,2,Jaipur,3500.0,5,4,12900000
Villa,Unfurnished,2.0,Unknown,1,Jaipur,200.0,3,3,8500000
Villa,Semi-Furnished,2.0,Unknown,1,Jaipur,1000.0,3,3,5000000
Villa,Semi-Furnished,2.0,East,2,Jaipur,1000.0,3,3,3500000
Multistorey Apartment,Semi-Furnished,2.0,East,5,Jaipur,1000.0,3,2,6500000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,4,5,8000000
Builder Floor Apartment,Semi-Furnished,2.0,North - East,3,Jaipur,1000.0,3,2,2500000
Builder Floor Apartment,Semi-Furnished,0.0,Unknown,4,Jaipur,1000.0,3,3,7500000
Multistorey Apartment,Unfurnished,2.0,Unknown,7,Jaipur,1112.0,3,3,4500000
Multistorey Apartment,Furnished,3.0,Unknown,12,Jaipur,1250.0,3,3,5900000
Residential House,Semi-Furnished,0.0,Unknown,2,Jaipur,5000.0,5,6,42500000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,1000.0,4,4,11100000
Multistorey Apartment,Unfurnished,5.0,North,4,Jaipur,1069.0,3,3,8500000
Villa,Semi-Furnished,2.0,Unknown,2,Jaipur,70.0,4,3,8700000
Multistorey Apartment,Semi-Furnished,4.0,Unknown,12,Jaipur,1000.0,2,2,4500000
Villa,Semi-Furnished,2.0,West,1,Jaipur,1000.0,3,4,7200000
Builder Floor Apartment,Furnished,1.0,East,3,Jaipur,1250.0,3,3,27500000
